muni_code,muni_kts,muni_name,county_kts,county_code,county_name
1212042,10011212312042,Klucze (2),10011212312000,1212,Powiat olkuski
1212053,10011212312053,Olkusz (3),10011212312000,1212,Powiat olkuski
1212054,10011212312054,Olkusz - miasto (4),10011212312000,1212,Powiat olkuski
1212055,10011212312055,Olkusz - obszar wiejski (5),10011212312000,1212,Powiat olkuski
1212062,10011212312062,Trzyciąż (2),10011212312000,1212,Powiat olkuski
1212073,10011212312073,Wolbrom (3),10011212312000,1212,Powiat olkuski
1212074,10011212312074,Wolbrom - miasto (4),10011212312000,1212,Powiat olkuski
1212075,10011212312075,Wolbrom - obszar wiejski (5),10011212312000,1212,Powiat olkuski
1213011,10011212313011,Oświęcim (1),10011212313000,1213,Powiat oświęcimski
1213023,10011212313023,Brzeszcze (3),10011212313000,1213,Powiat oświęcimski
1213024,10011212313024,Brzeszcze - miasto (4),10011212313000,1213,Powiat oświęcimski
1213025,10011212313025,Brzeszcze - obszar wiejski (5),10011212313000,1213,Powiat oświęcimski
1213033,10011212313033,Chełmek (3),10011212313000,1213,Powiat oświęcimski
1213034,10011212313034,Chełmek - miasto (4),10011212313000,1213,Powiat oświęcimski
1213035,10011212313035,Chełmek - obszar wiejski (5),10011212313000,1213,Powiat oświęcimski
1213043,10011212313043,Kęty (3),10011212313000,1213,Powiat oświęcimski
1213044,10011212313044,Kęty - miasto (4),10011212313000,1213,Powiat oświęcimski
1213045,10011212313045,Kęty - obszar wiejski (5),10011212313000,1213,Powiat oświęcimski
1213052,10011212313052,Osiek (2),10011212313000,1213,Powiat oświęcimski
1213062,10011212313062,Oświęcim (2),10011212313000,1213,Powiat oświęcimski
1213072,10011212313072,Polanka Wielka (2),10011212313000,1213,Powiat oświęcimski
1213082,10011212313082,Przeciszów (2),10011212313000,1213,Powiat oświęcimski
1213093,10011212313093,Zator (3),10011212313000,1213,Powiat oświęcimski
1213094,10011212313094,Zator - miasto (4),10011212313000,1213,Powiat oświęcimski
1213095,10011212313095,Zator - obszar wiejski (5),10011212313000,1213,Powiat oświęcimski
1214012,10011212014012,Koniusza (2),10011212014000,1214,Powiat proszowicki
1214023,10011212014023,Koszyce (3),10011212014000,1214,Powiat proszowicki
1214024,10011212014024,Koszyce - miasto (4),10011212014000,1214,Powiat proszowicki
1214025,10011212014025,Koszyce - obszar wiejski (5),10011212014000,1214,Powiat proszowicki
1214033,10011212014033,Nowe Brzesko (3),10011212014000,1214,Powiat proszowicki
1214034,10011212014034,Nowe Brzesko - miasto (4),10011212014000,1214,Powiat proszowicki
1214035,10011212014035,Nowe Brzesko - obszar wiejski (5),10011212014000,1214,Powiat proszowicki
1214042,10011212014042,Pałecznica (2),10011212014000,1214,Powiat proszowicki
1214053,10011212014053,Proszowice (3),10011212014000,1214,Powiat proszowicki
1214054,10011212014054,Proszowice - miasto (4),10011212014000,1214,Powiat proszowicki
1214055,10011212014055,Proszowice - obszar wiejski (5),10011212014000,1214,Powiat proszowicki
1214062,10011212014062,Radziemice (2),10011212014000,1214,Powiat proszowicki
1215011,10011216915011,Jordanów (1),10011216915000,1215,Powiat suski
1215021,10011216915021,Sucha Beskidzka (1),10011216915000,1215,Powiat suski
1215032,10011216915032,Budzów (2),10011216915000,1215,Powiat suski
1215042,10011216915042,Bystra-Sidzina (2),10011216915000,1215,Powiat suski
1215052,10011216915052,Jordanów (2),10011216915000,1215,Powiat suski
1215063,10011216915063,Maków Podhalański (3),10011216915000,1215,Powiat suski
1215064,10011216915064,Maków Podhalański - miasto (4),10011216915000,1215,Powiat suski
1215065,10011216915065,Maków Podhalański - obszar wiejski (5),10011216915000,1215,Powiat suski
1215072,10011216915072,Stryszawa (2),10011216915000,1215,Powiat suski
1215082,10011216915082,Zawoja (2),10011216915000,1215,Powiat suski
1215092,10011216915092,Zembrzyce (2),10011216915000,1215,Powiat suski
1216013,10011212416013,Ciężkowice (3),10011212416000,1216,Powiat tarnowski
1216014,10011212416014,Ciężkowice - miasto (4),10011212416000,1216,Powiat tarnowski
1216015,10011212416015,Ciężkowice - obszar wiejski (5),10011212416000,1216,Powiat tarnowski
1216022,10011212416022,Gromnik (2),10011212416000,1216,Powiat tarnowski
1216032,10011212416032,Lisia Góra (2),10011212416000,1216,Powiat tarnowski
1216042,10011212416042,Pleśna (2),10011212416000,1216,Powiat tarnowski
1216053,10011212416053,Radłów (3),10011212416000,1216,Powiat tarnowski
1216054,10011212416054,Radłów - miasto (4),10011212416000,1216,Powiat tarnowski
1216055,10011212416055,Radłów - obszar wiejski (5),10011212416000,1216,Powiat tarnowski
1216063,10011212416063,Ryglice (3),10011212416000,1216,Powiat tarnowski
1216064,10011212416064,Ryglice - miasto (4),10011212416000,1216,Powiat tarnowski
1216065,10011212416065,Ryglice - obszar wiejski (5),10011212416000,1216,Powiat tarnowski
1216072,10011212416072,Rzepiennik Strzyżewski (2),10011212416000,1216,Powiat tarnowski
1216082,10011212416082,Skrzyszów (2),10011212416000,1216,Powiat tarnowski
1216092,10011212416092,Tarnów (2),10011212416000,1216,Powiat tarnowski
1216103,10011212416103,Tuchów (3),10011212416000,1216,Powiat tarnowski
1216104,10011212416104,Tuchów - miasto (4),10011212416000,1216,Powiat tarnowski
1216105,10011212416105,Tuchów - obszar wiejski (5),10011212416000,1216,Powiat tarnowski
1216112,10011212416112,Wierzchosławice (2),10011212416000,1216,Powiat tarnowski
1216122,10011212416122,Wietrzychowice (2),10011212416000,1216,Powiat tarnowski
1216133,10011212416133,Wojnicz (3),10011212416000,1216,Powiat tarnowski
1216134,10011212416134,Wojnicz - miasto (4),10011212416000,1216,Powiat tarnowski
1216135,10011212416135,Wojnicz - obszar wiejski (5),10011212416000,1216,Powiat tarnowski
1216143,10011212416143,Zakliczyn (3),10011212416000,1216,Powiat tarnowski
1216144,10011212416144,Zakliczyn - miasto (4),10011212416000,1216,Powiat tarnowski
1216145,10011212416145,Zakliczyn - obszar wiejski (5),10011212416000,1216,Powiat tarnowski
1216153,10011212416153,Żabno (3),10011212416000,1216,Powiat tarnowski
1216154,10011212416154,Żabno - miasto (4),10011212416000,1216,Powiat tarnowski
1216155,10011212416155,Żabno - obszar wiejski (5),10011212416000,1216,Powiat tarnowski
1216162,10011212416162,Szerzyny (2),10011212416000,1216,Powiat tarnowski
1217011,10011216917011,Zakopane (1),10011216917000,1217,Powiat tatrzański
1217022,10011216917022,Biały Dunajec (2),10011216917000,1217,Powiat tatrzański
1217032,10011216917032,Bukowina Tatrzańska (2),10011216917000,1217,Powiat tatrzański
1217042,10011216917042,Kościelisko (2),10011216917000,1217,Powiat tatrzański
1217052,10011216917052,Poronin (2),10011216917000,1217,Powiat tatrzański
1218013,10011212318013,Andrychów (3),10011212318000,1218,Powiat wadowicki
1218014,10011212318014,Andrychów - miasto (4),10011212318000,1218,Powiat wadowicki
1218015,10011212318015,Andrychów - obszar wiejski (5),10011212318000,1218,Powiat wadowicki
1218022,10011212318022,Brzeźnica (2),10011212318000,1218,Powiat wadowicki
1218033,10011212318033,Kalwaria Zebrzydowska (3),10011212318000,1218,Powiat wadowicki
1218034,10011212318034,Kalwaria Zebrzydowska - miasto (4),10011212318000,1218,Powiat wadowicki
1218035,10011212318035,Kalwaria Zebrzydowska - obszar wiejski (5),10011212318000,1218,Powiat wadowicki
1218042,10011212318042,Lanckorona (2),10011212318000,1218,Powiat wadowicki
1218052,10011212318052,Mucharz (2),10011212318000,1218,Powiat wadowicki
1218062,10011212318062,Spytkowice (2),10011212318000,1218,Powiat wadowicki
1218072,10011212318072,Stryszów (2),10011212318000,1218,Powiat wadowicki
1218082,10011212318082,Tomice (2),10011212318000,1218,Powiat wadowicki
1218093,10011212318093,Wadowice (3),10011212318000,1218,Powiat wadowicki
1218094,10011212318094,Wadowice - miasto (4),10011212318000,1218,Powiat wadowicki
1218095,10011212318095,Wadowice - obszar wiejski (5),10011212318000,1218,Powiat wadowicki
1218102,10011212318102,Wieprz (2),10011212318000,1218,Powiat wadowicki
1219012,10011212019012,Biskupice (2),10011212019000,1219,Powiat wielicki
1219022,10011212019022,Gdów (2),10011212019000,1219,Powiat wielicki
1219032,10011212019032,Kłaj (2),10011212019000,1219,Powiat wielicki
1219043,10011212019043,Niepołomice (3),10011212019000,1219,Powiat wielicki
1219044,10011212019044,Niepołomice - miasto (4),10011212019000,1219,Powiat wielicki
1219045,10011212019045,Niepołomice - obszar wiejski (5),10011212019000,1219,Powiat wielicki
1219053,10011212019053,Wieliczka (3),10011212019000,1219,Powiat wielicki
1219054,10011212019054,Wieliczka - miasto (4),10011212019000,1219,Powiat wielicki
1219055,10011212019055,Wieliczka - obszar wiejski (5),10011212019000,1219,Powiat wielicki
1261011,10011212161011,Kraków (1),10011212161000,1261,Powiat m. Kraków
1261029,10011212161029,Kraków-Krowodrza - delegatura (9),10011212161000,1261,Powiat m. Kraków
1261039,10011212161039,Kraków-Nowa Huta - delegatura (9),10011212161000,1261,Powiat m. Kraków
1261049,10011212161049,Kraków-Podgórze - delegatura (9),10011212161000,1261,Powiat m. Kraków
1261059,10011212161059,Kraków-Śródmieście - delegatura (9),10011212161000,1261,Powiat m. Kraków
1262011,10011212262011,Nowy Sącz (1),10011212262000,1262,Powiat m. Nowy Sącz
1263011,10011212463011,Tarnów (1),10011212463000,1263,Powiat m. Tarnów
1401013,10071422701013,Białobrzegi (3),10071422701000,1401,Powiat białobrzeski
1401014,10071422701014,Białobrzegi - miasto (4),10071422701000,1401,Powiat białobrzeski
1401015,10071422701015,Białobrzegi - obszar wiejski (5),10071422701000,1401,Powiat białobrzeski
1401022,10071422701022,Promna (2),10071422701000,1401,Powiat białobrzeski
1401032,10071422701032,Radzanów (2),10071422701000,1401,Powiat białobrzeski
1401042,10071422701042,Stara Błotnica (2),10071422701000,1401,Powiat białobrzeski
1401052,10071422701052,Stromiec (2),10071422701000,1401,Powiat białobrzeski
1401063,10071422701063,Wyśmierzyce (3),10071422701000,1401,Powiat białobrzeski
1401064,10071422701064,Wyśmierzyce - miasto (4),10071422701000,1401,Powiat białobrzeski
1401065,10071422701065,Wyśmierzyce - obszar wiejski (5),10071422701000,1401,Powiat białobrzeski
1402011,10071422502011,Ciechanów (1),10071422502000,1402,Powiat ciechanowski
1402022,10071422502022,Ciechanów (2),10071422502000,1402,Powiat ciechanowski
1402033,10071422502033,Glinojeck (3),10071422502000,1402,Powiat ciechanowski
1402034,10071422502034,Glinojeck - miasto (4),10071422502000,1402,Powiat ciechanowski
1402035,10071422502035,Glinojeck - obszar wiejski (5),10071422502000,1402,Powiat ciechanowski
1402042,10071422502042,Gołymin-Ośrodek (2),10071422502000,1402,Powiat ciechanowski
1402052,10071422502052,Grudusk (2),10071422502000,1402,Powiat ciechanowski
1402062,10071422502062,Ojrzeń (2),10071422502000,1402,Powiat ciechanowski
1402072,10071422502072,Opinogóra Górna (2),10071422502000,1402,Powiat ciechanowski
1402082,10071422502082,Regimin (2),10071422502000,1402,Powiat ciechanowski
1402092,10071422502092,Sońsk (2),10071422502000,1402,Powiat ciechanowski
1403011,10071427103011,Garwolin (1),10071427103000,1403,Powiat garwoliński
1403021,10071427103021,Łaskarzew (1),10071427103000,1403,Powiat garwoliński
1403032,10071427103032,Borowie (2),10071427103000,1403,Powiat garwoliński
1403042,10071427103042,Garwolin (2),10071427103000,1403,Powiat garwoliński
1403052,10071427103052,Górzno (2),10071427103000,1403,Powiat garwoliński
1403062,10071427103062,Łaskarzew (2),10071427103000,1403,Powiat garwoliński
1403072,10071427103072,Maciejowice (2),10071427103000,1403,Powiat garwoliński
1403082,10071427103082,Miastków Kościelny (2),10071427103000,1403,Powiat garwoliński
1403092,10071427103092,Parysów (2),10071427103000,1403,Powiat garwoliński
1403103,10071427103103,Pilawa (3),10071427103000,1403,Powiat garwoliński
1403104,10071427103104,Pilawa - miasto (4),10071427103000,1403,Powiat garwoliński
1403105,10071427103105,Pilawa - obszar wiejski (5),10071427103000,1403,Powiat garwoliński
1403112,10071427103112,Sobolew (2),10071427103000,1403,Powiat garwoliński
1403122,10071427103122,Trojanów (2),10071427103000,1403,Powiat garwoliński
1403132,10071427103132,Wilga (2),10071427103000,1403,Powiat garwoliński
1403143,10071427103143,Żelechów (3),10071427103000,1403,Powiat garwoliński
1403144,10071427103144,Żelechów - miasto (4),10071427103000,1403,Powiat garwoliński
1403145,10071427103145,Żelechów - obszar wiejski (5),10071427103000,1403,Powiat garwoliński
1404011,10071427004011,Gostynin (1),10071427004000,1404,Powiat gostyniński
1404022,10071427004022,Gostynin (2),10071427004000,1404,Powiat gostyniński
1404032,10071427004032,Pacyna (2),10071427004000,1404,Powiat gostyniński
1404043,10071427004043,Sanniki (3),10071427004000,1404,Powiat gostyniński
1404044,10071427004044,Sanniki - miasto (4),10071427004000,1404,Powiat gostyniński
1404045,10071427004045,Sanniki - obszar wiejski (5),10071427004000,1404,Powiat gostyniński
1404052,10071427004052,Szczawin Kościelny (2),10071427004000,1404,Powiat gostyniński
1405011,10071413005011,Milanówek (1),10071413005000,1405,Powiat grodziski
1405021,10071413005021,Podkowa Leśna (1),10071413005000,1405,Powiat grodziski
1405032,10071413005032,Baranów (2),10071413005000,1405,Powiat grodziski
1405043,10071413005043,Grodzisk Mazowiecki (3),10071413005000,1405,Powiat grodziski
1405044,10071413005044,Grodzisk Mazowiecki - miasto (4),10071413005000,1405,Powiat grodziski
1405045,10071413005045,Grodzisk Mazowiecki - obszar wiejski (5),10071413005000,1405,Powiat grodziski
1405052,10071413005052,Jaktorów (2),10071413005000,1405,Powiat grodziski
1405062,10071413005062,Żabia Wola (2),10071413005000,1405,Powiat grodziski
1406012,10071427306012,Belsk Duży (2),10071427306000,1406,Powiat grójecki
1406022,10071427306022,Błędów (2),10071427306000,1406,Powiat grójecki
1406032,10071427306032,Chynów (2),10071427306000,1406,Powiat grójecki
1406042,10071427306042,Goszczyn (2),10071427306000,1406,Powiat grójecki
1406053,10071427306053,Grójec (3),10071427306000,1406,Powiat grójecki
1406054,10071427306054,Grójec - miasto (4),10071427306000,1406,Powiat grójecki
1406055,10071427306055,Grójec - obszar wiejski (5),10071427306000,1406,Powiat grójecki
1406062,10071427306062,Jasieniec (2),10071427306000,1406,Powiat grójecki
1406073,10071427306073,Mogielnica (3),10071427306000,1406,Powiat grójecki
1406074,10071427306074,Mogielnica - miasto (4),10071427306000,1406,Powiat grójecki
1406075,10071427306075,Mogielnica - obszar wiejski (5),10071427306000,1406,Powiat grójecki
1406083,10071427306083,Nowe Miasto nad Pilicą (3),10071427306000,1406,Powiat grójecki
1406084,10071427306084,Nowe Miasto nad Pilicą - miasto (4),10071427306000,1406,Powiat grójecki
1406085,10071427306085,Nowe Miasto nad Pilicą - obszar wiejski (5),10071427306000,1406,Powiat grójecki
1406092,10071427306092,Pniewy (2),10071427306000,1406,Powiat grójecki
1406113,10071427306113,Warka (3),10071427306000,1406,Powiat grójecki
1406114,10071427306114,Warka - miasto (4),10071427306000,1406,Powiat grójecki
1406115,10071427306115,Warka - obszar wiejski (5),10071427306000,1406,Powiat grójecki
1407012,10071422707012,Garbatka-Letnisko (2),10071422707000,1407,Powiat kozienicki
1407022,10071422707022,Głowaczów (2),10071422707000,1407,Powiat kozienicki
1407032,10071422707032,Gniewoszów (2),10071422707000,1407,Powiat kozienicki
1407042,10071422707042,Grabów nad Pilicą (2),10071422707000,1407,Powiat kozienicki
1407053,10071422707053,Kozienice (3),10071422707000,1407,Powiat kozienicki
1407054,10071422707054,Kozienice - miasto (4),10071422707000,1407,Powiat kozienicki
1407055,10071422707055,Kozienice - obszar wiejski (5),10071422707000,1407,Powiat kozienicki
1407062,10071422707062,Magnuszew (2),10071422707000,1407,Powiat kozienicki
1407072,10071422707072,Sieciechów (2),10071422707000,1407,Powiat kozienicki
1408011,10071412908011,Legionowo (1),10071412908000,1408,Powiat legionowski
1408022,10071412908022,Jabłonna (2),10071412908000,1408,Powiat legionowski
1408032,10071412908032,Nieporęt (2),10071412908000,1408,Powiat legionowski
1408043,10071412908043,Serock (3),10071412908000,1408,Powiat legionowski
1408044,10071412908044,Serock - miasto (4),10071412908000,1408,Powiat legionowski
1408045,10071412908045,Serock - obszar wiejski (5),10071412908000,1408,Powiat legionowski
1408052,10071412908052,Wieliszew (2),10071412908000,1408,Powiat legionowski
1409012,10071422709012,Chotcza (2),10071422709000,1409,Powiat lipski
1409022,10071422709022,Ciepielów (2),10071422709000,1409,Powiat lipski
1409033,10071422709033,Lipsko (3),10071422709000,1409,Powiat lipski
1409034,10071422709034,Lipsko - miasto (4),10071422709000,1409,Powiat lipski
1409035,10071422709035,Lipsko - obszar wiejski (5),10071422709000,1409,Powiat lipski
1409042,10071422709042,Rzeczniów (2),10071422709000,1409,Powiat lipski
1409052,10071422709052,Sienno (2),10071422709000,1409,Powiat lipski
1409063,10071422709063,Solec nad Wisłą (3),10071422709000,1409,Powiat lipski
1409064,10071422709064,Solec nad Wisłą - miasto (4),10071422709000,1409,Powiat lipski
