,county_code,sex,education,pse1_nc_pop,pse2_nc_emp,county_kts,county_name
840,1015,females,basic vocational or basic sectoral vocational,3259,1560,10051011915000,Powiat skierniewicki
841,1015,females,general secondary and post-secondary,5015,3283,10051011915000,Powiat skierniewicki
842,1015,females,"lower secondary, primary and incomplete primary",3874,302,10051011915000,Powiat skierniewicki
843,1015,females,tertiary,3703,3127,10051011915000,Powiat skierniewicki
844,1015,males,basic vocational or basic sectoral vocational,5028,3254,10051011915000,Powiat skierniewicki
845,1015,males,general secondary and post-secondary,5253,4148,10051011915000,Powiat skierniewicki
846,1015,males,"lower secondary, primary and incomplete primary",3313,735,10051011915000,Powiat skierniewicki
847,1015,males,tertiary,2021,1778,10051011915000,Powiat skierniewicki
848,1016,females,basic vocational or basic sectoral vocational,9797,3842,10051011716000,Powiat tomaszowski
849,1016,females,general secondary and post-secondary,16615,9093,10051011716000,Powiat tomaszowski
850,1016,females,"lower secondary, primary and incomplete primary",10829,934,10051011716000,Powiat tomaszowski
851,1016,females,tertiary,11675,8972,10051011716000,Powiat tomaszowski
852,1016,males,basic vocational or basic sectoral vocational,12834,7260,10051011716000,Powiat tomaszowski
853,1016,males,general secondary and post-secondary,15771,11276,10051011716000,Powiat tomaszowski
854,1016,males,"lower secondary, primary and incomplete primary",9250,2103,10051011716000,Powiat tomaszowski
855,1016,males,tertiary,6711,5302,10051011716000,Powiat tomaszowski
856,1017,females,basic vocational or basic sectoral vocational,7211,3470,10051011817000,Powiat wieluński
857,1017,females,general secondary and post-secondary,9872,5631,10051011817000,Powiat wieluński
858,1017,females,"lower secondary, primary and incomplete primary",6853,549,10051011817000,Powiat wieluński
859,1017,females,tertiary,7385,5613,10051011817000,Powiat wieluński
860,1017,males,basic vocational or basic sectoral vocational,11607,7759,10051011817000,Powiat wieluński
861,1017,males,general secondary and post-secondary,8886,6612,10051011817000,Powiat wieluński
862,1017,males,"lower secondary, primary and incomplete primary",5659,1178,10051011817000,Powiat wieluński
863,1017,males,tertiary,4066,3294,10051011817000,Powiat wieluński
864,1018,females,basic vocational or basic sectoral vocational,4356,2274,10051011818000,Powiat wieruszowski
865,1018,females,general secondary and post-secondary,5507,3552,10051011818000,Powiat wieruszowski
866,1018,females,"lower secondary, primary and incomplete primary",3860,412,10051011818000,Powiat wieruszowski
867,1018,females,tertiary,3721,2974,10051011818000,Powiat wieruszowski
868,1018,males,basic vocational or basic sectoral vocational,6923,5003,10051011818000,Powiat wieruszowski
869,1018,males,general secondary and post-secondary,5023,3932,10051011818000,Powiat wieruszowski
870,1018,males,"lower secondary, primary and incomplete primary",3507,1032,10051011818000,Powiat wieruszowski
871,1018,males,tertiary,1919,1600,10051011818000,Powiat wieruszowski
872,1019,females,basic vocational or basic sectoral vocational,5313,2050,10051011819000,Powiat zduńskowolski
873,1019,females,general secondary and post-secondary,9495,5490,10051011819000,Powiat zduńskowolski
874,1019,females,"lower secondary, primary and incomplete primary",5770,586,10051011819000,Powiat zduńskowolski
875,1019,females,tertiary,6641,5062,10051011819000,Powiat zduńskowolski
876,1019,males,basic vocational or basic sectoral vocational,7274,4234,10051011819000,Powiat zduńskowolski
877,1019,males,general secondary and post-secondary,9038,6435,10051011819000,Powiat zduńskowolski
878,1019,males,"lower secondary, primary and incomplete primary",5513,1470,10051011819000,Powiat zduńskowolski
879,1019,males,tertiary,3885,3067,10051011819000,Powiat zduńskowolski
880,1020,females,basic vocational or basic sectoral vocational,11789,4964,10051011520000,Powiat zgierski
881,1020,females,general secondary and post-secondary,24223,14417,10051011520000,Powiat zgierski
882,1020,females,"lower secondary, primary and incomplete primary",14755,1714,10051011520000,Powiat zgierski
883,1020,females,tertiary,20853,16215,10051011520000,Powiat zgierski
884,1020,males,basic vocational or basic sectoral vocational,16024,9255,10051011520000,Powiat zgierski
885,1020,males,general secondary and post-secondary,22616,16519,10051011520000,Powiat zgierski
886,1020,males,"lower secondary, primary and incomplete primary",13424,3447,10051011520000,Powiat zgierski
887,1020,males,tertiary,13041,10532,10051011520000,Powiat zgierski
888,1021,females,basic vocational or basic sectoral vocational,2605,1249,10051011521000,Powiat brzeziński
889,1021,females,general secondary and post-secondary,4405,2688,10051011521000,Powiat brzeziński
890,1021,females,"lower secondary, primary and incomplete primary",3053,312,10051011521000,Powiat brzeziński
891,1021,females,tertiary,3065,2481,10051011521000,Powiat brzeziński
892,1021,males,basic vocational or basic sectoral vocational,3432,2066,10051011521000,Powiat brzeziński
893,1021,males,general secondary and post-secondary,4252,3283,10051011521000,Powiat brzeziński
894,1021,males,"lower secondary, primary and incomplete primary",2743,662,10051011521000,Powiat brzeziński
895,1021,males,tertiary,1780,1477,10051011521000,Powiat brzeziński
896,1061,females,basic vocational or basic sectoral vocational,40972,14074,10051011661000,Powiat m. Łódź
897,1061,females,general secondary and post-secondary,105266,52149,10051011661000,Powiat m. Łódź
898,1061,females,"lower secondary, primary and incomplete primary",47660,6840,10051011661000,Powiat m. Łódź
899,1061,females,tertiary,110245,80497,10051011661000,Powiat m. Łódź
900,1061,males,basic vocational or basic sectoral vocational,48777,24293,10051011661000,Powiat m. Łódź
901,1061,males,general secondary and post-secondary,88093,58468,10051011661000,Powiat m. Łódź
902,1061,males,"lower secondary, primary and incomplete primary",41486,10999,10051011661000,Powiat m. Łódź
903,1061,males,tertiary,73251,56677,10051011661000,Powiat m. Łódź
904,1062,females,basic vocational or basic sectoral vocational,4092,1263,10051011762000,Powiat m. Piotrków Trybunalski
905,1062,females,general secondary and post-secondary,11452,5573,10051011762000,Powiat m. Piotrków Trybunalski
906,1062,females,"lower secondary, primary and incomplete primary",5224,524,10051011762000,Powiat m. Piotrków Trybunalski
907,1062,females,tertiary,9436,6890,10051011762000,Powiat m. Piotrków Trybunalski
908,1062,males,basic vocational or basic sectoral vocational,5784,2773,10051011762000,Powiat m. Piotrków Trybunalski
909,1062,males,general secondary and post-secondary,10264,6874,10051011762000,Powiat m. Piotrków Trybunalski
910,1062,males,"lower secondary, primary and incomplete primary",4372,917,10051011762000,Powiat m. Piotrków Trybunalski
911,1062,males,tertiary,5966,4545,10051011762000,Powiat m. Piotrków Trybunalski
912,1063,females,basic vocational or basic sectoral vocational,2674,939,10051011963000,Powiat m. Skierniewice
913,1063,females,general secondary and post-secondary,7048,3534,10051011963000,Powiat m. Skierniewice
914,1063,females,"lower secondary, primary and incomplete primary",2944,263,10051011963000,Powiat m. Skierniewice
915,1063,females,tertiary,7321,5572,10051011963000,Powiat m. Skierniewice
916,1063,males,basic vocational or basic sectoral vocational,3858,2058,10051011963000,Powiat m. Skierniewice
917,1063,males,general secondary and post-secondary,6612,4525,10051011963000,Powiat m. Skierniewice
918,1063,males,"lower secondary, primary and incomplete primary",2797,572,10051011963000,Powiat m. Skierniewice
919,1063,males,tertiary,4775,3785,10051011963000,Powiat m. Skierniewice
920,1201,females,basic vocational or basic sectoral vocational,8828,4160,10011212001000,Powiat bocheński
921,1201,females,general secondary and post-secondary,14755,9152,10011212001000,Powiat bocheński
922,1201,females,"lower secondary, primary and incomplete primary",8072,732,10011212001000,Powiat bocheński
923,1201,females,tertiary,11263,8885,10011212001000,Powiat bocheński
924,1201,males,basic vocational or basic sectoral vocational,14255,9063,10011212001000,Powiat bocheński
925,1201,males,general secondary and post-secondary,14700,11342,10011212001000,Powiat bocheński
926,1201,males,"lower secondary, primary and incomplete primary",6976,1368,10011212001000,Powiat bocheński
927,1201,males,tertiary,6347,5132,10011212001000,Powiat bocheński
928,1202,females,basic vocational or basic sectoral vocational,8925,4069,10011212402000,Powiat brzeski
929,1202,females,general secondary and post-secondary,12396,7761,10011212402000,Powiat brzeski
930,1202,females,"lower secondary, primary and incomplete primary",7405,671,10011212402000,Powiat brzeski
931,1202,females,tertiary,8618,6524,10011212402000,Powiat brzeski
932,1202,males,basic vocational or basic sectoral vocational,14698,9765,10011212402000,Powiat brzeski
933,1202,males,general secondary and post-secondary,11108,8416,10011212402000,Powiat brzeski
934,1202,males,"lower secondary, primary and incomplete primary",6340,1316,10011212402000,Powiat brzeski
935,1202,males,tertiary,4763,3775,10011212402000,Powiat brzeski
936,1203,females,basic vocational or basic sectoral vocational,9636,3180,10011212303000,Powiat chrzanowski
937,1203,females,general secondary and post-secondary,17726,9528,10011212303000,Powiat chrzanowski
938,1203,females,"lower secondary, primary and incomplete primary",10634,897,10011212303000,Powiat chrzanowski
939,1203,females,tertiary,13526,10196,10011212303000,Powiat chrzanowski
940,1203,males,basic vocational or basic sectoral vocational,14557,6854,10011212303000,Powiat chrzanowski
941,1203,males,general secondary and post-secondary,17740,11884,10011212303000,Powiat chrzanowski
942,1203,males,"lower secondary, primary and incomplete primary",7973,1598,10011212303000,Powiat chrzanowski
943,1203,males,tertiary,8392,6501,10011212303000,Powiat chrzanowski
944,1204,females,basic vocational or basic sectoral vocational,5222,2284,10011212404000,Powiat dąbrowski
945,1204,females,general secondary and post-secondary,8266,4463,10011212404000,Powiat dąbrowski
946,1204,females,"lower secondary, primary and incomplete primary",4955,549,10011212404000,Powiat dąbrowski
947,1204,females,tertiary,5092,3471,10011212404000,Powiat dąbrowski
948,1204,males,basic vocational or basic sectoral vocational,8419,5147,10011212404000,Powiat dąbrowski
949,1204,males,general secondary and post-secondary,7552,5030,10011212404000,Powiat dąbrowski
950,1204,males,"lower secondary, primary and incomplete primary",4686,1232,10011212404000,Powiat dąbrowski
951,1204,males,tertiary,2827,2041,10011212404000,Powiat dąbrowski
952,1205,females,basic vocational or basic sectoral vocational,9810,3820,10011212205000,Powiat gorlicki
953,1205,females,general secondary and post-secondary,15067,8473,10011212205000,Powiat gorlicki
954,1205,females,"lower secondary, primary and incomplete primary",8619,804,10011212205000,Powiat gorlicki
955,1205,females,tertiary,9634,6904,10011212205000,Powiat gorlicki
956,1205,males,basic vocational or basic sectoral vocational,15341,9314,10011212205000,Powiat gorlicki
957,1205,males,general secondary and post-secondary,13580,9780,10011212205000,Powiat gorlicki
958,1205,males,"lower secondary, primary and incomplete primary",8015,1717,10011212205000,Powiat gorlicki
959,1205,males,tertiary,6036,4512,10011212205000,Powiat gorlicki
960,1206,females,basic vocational or basic sectoral vocational,23495,10734,10011212006000,Powiat krakowski
961,1206,females,general secondary and post-secondary,37036,23939,10011212006000,Powiat krakowski
962,1206,females,"lower secondary, primary and incomplete primary",21986,2169,10011212006000,Powiat krakowski
963,1206,females,tertiary,38875,31657,10011212006000,Powiat krakowski
964,1206,males,basic vocational or basic sectoral vocational,34387,20977,10011212006000,Powiat krakowski
965,1206,males,general secondary and post-secondary,37035,28157,10011212006000,Powiat krakowski
966,1206,males,"lower secondary, primary and incomplete primary",19516,4134,10011212006000,Powiat krakowski
967,1206,males,tertiary,26016,22197,10011212006000,Powiat krakowski
968,1207,females,basic vocational or basic sectoral vocational,10863,5454,10011212207000,Powiat limanowski
969,1207,females,general secondary and post-secondary,16858,10422,10011212207000,Powiat limanowski
