,county_code,year,wage,county_kts,county_name,tp1_nc_pop,tp2_yr_pop,tp3a_nc_employed,tp4a_employed,tp5a_employed_18-64,tp5c_employed,tp6a_employed_18-64,tp6c_employed
1589,661.0,2006,2230.17,10060610961000,Powiat m. Biała Podlaska,47883,48742.0,23800.0,26174.0,,,,
1590,662.0,2006,2077.69,10060611062000,Powiat m. Chełm,52801,58260.0,23318.0,28256.0,,,,
1591,663.0,2006,2545.84,10060611163000,Powiat m. Lublin,292096,306471.0,150753.0,172237.0,,,,
1592,664.0,2006,2359.35,10060611064000,Powiat m. Zamość,53035,56310.0,24273.0,28605.0,,,,
1593,801.0,2006,2342.37,10020811301000,Powiat gorzowski,61787,53893.0,33327.0,32120.0,,,,
1594,802.0,2006,2171.5,10020811402000,Powiat krośnieński,46906,46868.0,22638.0,25168.0,,,,
1595,803.0,2006,2072.84,10020811303000,Powiat międzyrzecki,48528,48922.0,24346.0,26956.0,,,,
1596,804.0,2006,1942.99,10020811404000,Powiat nowosolski,72448,72324.0,34533.0,38332.0,,,,
1597,805.0,2006,2143.4,10020811305000,Powiat słubicki,40014,38687.0,20595.0,22477.0,,,,
1598,806.0,2006,2211.2,10020811306000,Powiat strzelecko-drezdenecki,41296,41519.0,20463.0,22379.0,,,,
1599,807.0,2006,1837.51,10020811307000,Powiat sulęciński,29313,29141.0,14890.0,16436.0,,,,
1600,808.0,2006,2016.88,10020811408000,Powiat świebodziński,47209,46588.0,24261.0,26322.0,,,,
1601,809.0,2006,2238.08,10020811409000,Powiat zielonogórski,64482,74368.0,33651.0,42538.0,,,,
1602,810.0,2006,1928.76,10020811410000,Powiat żagański,66221,68680.0,30799.0,35576.0,,,,
1603,811.0,2006,2315.16,10020811411000,Powiat żarski,81270,82441.0,38559.0,43529.0,,,,
1604,812.0,2006,1905.13,10020811412000,Powiat wschowski,32541,31834.0,16170.0,17350.0,,,,
1605,861.0,2006,2319.81,10020811361000,Powiat m. Gorzów Wielkopolski,105129,108038.0,52126.0,60501.0,,,,
1606,862.0,2006,2586.19,10020811462000,Powiat m. Zielona Góra,121615,102554.0,64787.0,60097.0,,,,
1607,1001.0,2006,3222.41,10051011701000,Powiat bełchatowski,94355,94624.0,50266.0,53841.0,,,,
1608,1002.0,2006,2127.1,10051011902000,Powiat kutnowski,82354,88841.0,41491.0,47530.0,,,,
1609,1003.0,2006,1818.77,10051011803000,Powiat łaski,42945,42788.0,22985.0,24346.0,,,,
1610,1004.0,2006,2186.67,10051011904000,Powiat łęczycki,41967,44845.0,22348.0,25024.0,,,,
1611,1005.0,2006,2068.8,10051011905000,Powiat łowicki,65783,69031.0,35768.0,39486.0,,,,
1612,1006.0,2006,1939.69,10051011506000,Powiat łódzki wschodni,63333,54774.0,35304.0,32317.0,,,,
1613,1007.0,2006,2154.67,10051011707000,Powiat opoczyński,63071,64530.0,32594.0,35040.0,,,,
1614,1008.0,2006,2045.07,10051011508000,Powiat pabianicki,104780,102948.0,54916.0,58166.0,,,,
1615,1009.0,2006,2226.46,10051011809000,Powiat pajęczański,43197,44210.0,22730.0,24537.0,,,,
1616,1010.0,2006,1771.1,10051011710000,Powiat piotrkowski,77845,74239.0,41558.0,41945.0,,,,
1617,1011.0,2006,1999.19,10051011811000,Powiat poddębicki,34719,35498.0,18750.0,20056.0,,,,
1618,1012.0,2006,1804.39,10051011712000,Powiat radomszczański,95905,99245.0,47680.0,52600.0,,,,
1619,1013.0,2006,1999.61,10051011913000,Powiat rawski,40520,41072.0,22836.0,24315.0,,,,
1620,1014.0,2006,2025.48,10051011814000,Powiat sieradzki,98842,100180.0,53892.0,57704.0,,,,
1621,1015.0,2006,2141.3,10051011915000,Powiat skierniewicki,32376,31283.0,18283.0,18457.0,,,,
1622,1016.0,2006,2006.06,10051011716000,Powiat tomaszowski,98105,101858.0,49328.0,54596.0,,,,
1623,1017.0,2006,1847.6,10051011817000,Powiat wieluński,64350,65272.0,34353.0,37009.0,,,,
1624,1018.0,2006,1976.28,10051011818000,Powiat wieruszowski,36068,34762.0,20859.0,21135.0,,,,
1625,1019.0,2006,1990.1,10051011819000,Powiat zduńskowolski,56056,56950.0,28675.0,31209.0,,,,
1626,1020.0,2006,2135.01,10051011520000,Powiat zgierski,145493,137293.0,78076.0,78669.0,,,,
1627,1021.0,2006,1705.66,10051011521000,Powiat brzeziński,26323,25880.0,14333.0,14855.0,,,,
1628,1061.0,2006,2500.84,10051011661000,Powiat m. Łódź,597630,674041.0,308712.0,375441.0,,,,
1629,1062.0,2006,1904.33,10051011762000,Powiat m. Piotrków Trybunalski,60556,67462.0,29629.0,35620.0,,,,
1630,1063.0,2006,2111.22,10051011963000,Powiat m. Skierniewice,40159,41542.0,21479.0,23637.0,,,,
1631,1201.0,2006,2173.19,10011212001000,Powiat bocheński,89762,81621.0,50188.0,49136.0,,,,
1632,1202.0,2006,1911.49,10011212402000,Powiat brzeski,78485,73187.0,42636.0,43546.0,,,,
1633,1203.0,2006,2405.3,10011212303000,Powiat chrzanowski,106559,109628.0,51197.0,56678.0,,,,
1634,1204.0,2006,2026.81,10011212404000,Powiat dąbrowski,50340,48123.0,24395.0,26275.0,,,,
1635,1205.0,2006,2124.38,10011212205000,Powiat gorlicki,91159,87226.0,45629.0,47102.0,,,,
1636,1206.0,2006,2397.0,10011212006000,Powiat krakowski,249758,204624.0,145209.0,126253.0,,,,
1637,1207.0,2006,1980.07,10011212207000,Powiat limanowski,108136,94819.0,60226.0,56797.0,,,,
1638,1208.0,2006,2069.18,10011212008000,Powiat miechowski,41583,42732.0,21805.0,23631.0,,,,
1639,1209.0,2006,2061.55,10011212009000,Powiat myślenicki,107969,93860.0,62964.0,58475.0,,,,
1640,1210.0,2006,2056.56,10011212210000,Powiat nowosądecki,177458,154770.0,95932.0,90386.0,,,,
1641,1211.0,2006,1934.99,10011216911000,Powiat nowotarski,161879,145708.0,82713.0,85822.0,,,,
1642,1212.0,2006,2595.01,10011212312000,Powiat olkuski,95024,97134.0,48147.0,52258.0,,,,
1643,1213.0,2006,2319.58,10011212313000,Powiat oświęcimski,130899,129410.0,66163.0,70270.0,,,,
1644,1214.0,2006,2057.19,10011212014000,Powiat proszowicki,37067,36123.0,20557.0,21349.0,,,,
1645,1215.0,2006,2087.57,10011216915000,Powiat suski,70990,66535.0,38218.0,38258.0,,,,
1646,1216.0,2006,1923.71,10011212416000,Powiat tarnowski,169417,156092.0,89141.0,90221.0,,,,
1647,1217.0,2006,2149.16,10011216917000,Powiat tatrzański,57356,53568.0,28750.0,30694.0,,,,
1648,1218.0,2006,1958.66,10011212318000,Powiat wadowicki,134934,126656.0,73013.0,73207.0,,,,
1649,1219.0,2006,2277.27,10011212019000,Powiat wielicki,115556,87259.0,68536.0,55322.0,,,,
1650,1261.0,2006,2753.21,10011212161000,Powiat m. Kraków,702053,660960.0,407738.0,413100.0,,,,
1651,1262.0,2006,2141.73,10011212262000,Powiat m. Nowy Sącz,70031,70574.0,34599.0,38816.0,,,,
1652,1263.0,2006,2201.24,10011212463000,Powiat m. Tarnów,94241,100176.0,43474.0,52292.0,,,,
1653,1401.0,2006,2154.92,10071422701000,Powiat białobrzeski,27916,26999.0,15870.0,16118.0,,,,
1654,1402.0,2006,2325.24,10071422502000,Powiat ciechanowski,74840,75402.0,39878.0,42527.0,,,,
1655,1403.0,2006,2187.36,10071427103000,Powiat garwoliński,89043,85726.0,50491.0,51007.0,,,,
1656,1404.0,2006,1936.88,10071427004000,Powiat gostyniński,38010,39256.0,18592.0,20492.0,,,,
1657,1405.0,2006,2851.16,10071413005000,Powiat grodziski,85264,66024.0,49804.0,41067.0,,,,
1658,1406.0,2006,2477.9,10071427306000,Powiat grójecki,83976,80374.0,49208.0,49510.0,,,,
1659,1407.0,2006,2767.72,10071422707000,Powiat kozienicki,50586,51108.0,25539.0,27138.0,,,,
1660,1408.0,2006,2569.84,10071412908000,Powiat legionowski,106979,81953.0,62390.0,50893.0,,,,
1661,1409.0,2006,2027.4,10071422709000,Powiat lipski,28380,30883.0,13891.0,15905.0,,,,
1662,1410.0,2006,2094.12,10071427110000,Powiat łosicki,25526,26924.0,13388.0,14754.0,,,,
1663,1411.0,2006,1988.16,10071422611000,Powiat makowski,36903,37754.0,18562.0,20198.0,,,,
1664,1412.0,2006,2191.73,10071412912000,Powiat miński,133261,117046.0,76687.0,70930.0,,,,
1665,1413.0,2006,1871.19,10071422513000,Powiat mławski,60437,59899.0,31962.0,33903.0,,,,
1666,1414.0,2006,2906.79,10071413014000,Powiat nowodworski,68568,63011.0,39036.0,38122.0,,,,
1667,1415.0,2006,2316.68,10071422615000,Powiat ostrołęcki,73809,67050.0,39391.0,38554.0,,,,
1668,1416.0,2006,2129.62,10071422616000,Powiat ostrowski,60525,61401.0,31585.0,34016.0,,,,
1669,1417.0,2006,2341.8,10071412917000,Powiat otwocki,107544,97751.0,60681.0,58651.0,,,,
1670,1418.0,2006,2811.32,10071413018000,Powiat piaseczyński,172906,122091.0,104807.0,78749.0,,,,
1671,1419.0,2006,2185.48,10071427019000,Powiat płocki,94614,86953.0,50351.0,48955.0,,,,
1672,1420.0,2006,2207.56,10071422520000,Powiat płoński,73645,72044.0,39565.0,40777.0,,,,
1673,1421.0,2006,3288.65,10071413021000,Powiat pruszkowski,148946,124130.0,88119.0,78078.0,,,,
1674,1422.0,2006,2164.33,10071422622000,Powiat przasnyski,42802,42911.0,22046.0,23558.0,,,,
1675,1423.0,2006,2014.46,10071422723000,Powiat przysuski,34462,36096.0,16897.0,18589.0,,,,
1676,1424.0,2006,2053.62,10071422524000,Powiat pułtuski,43456,41766.0,23209.0,23598.0,,,,
1677,1425.0,2006,1836.62,10071422725000,Powiat radomski,128392,117512.0,64590.0,63221.0,,,,
1678,1426.0,2006,1945.73,10071427126000,Powiat siedlecki,68160,65153.0,37993.0,38245.0,,,,
1679,1427.0,2006,2002.15,10071427027000,Powiat sierpecki,42831,43766.0,21312.0,23152.0,,,,
1680,1428.0,2006,2554.17,10071427328000,Powiat sochaczewski,71942,69790.0,40650.0,41525.0,,,,
1681,1429.0,2006,2173.36,10071427129000,Powiat sokołowski,44773,47183.0,23923.0,26422.0,,,,
1682,1430.0,2006,1950.84,10071422730000,Powiat szydłowiecki,33025,32918.0,14925.0,15998.0,,,,
1683,1432.0,2006,2867.88,10071413032000,Powiat warszawski zachodni,109101,85690.0,65508.0,54499.0,,,,
1684,1433.0,2006,2045.22,10071427133000,Powiat węgrowski,54110,55782.0,29176.0,31573.0,,,,
1685,1434.0,2006,2325.52,10071412934000,Powiat wołomiński,222058,167031.0,133487.0,106566.0,,,,
1686,1435.0,2006,2097.27,10071422635000,Powiat wyszkowski,62377,58316.0,35025.0,34640.0,,,,
1687,1436.0,2006,2161.1,10071422736000,Powiat zwoleński,30116,30363.0,15249.0,16244.0,,,,
1688,1437.0,2006,1882.02,10071422537000,Powiat żuromiński,31723,32688.0,16114.0,17488.0,,,,
1689,1438.0,2006,2545.42,10071427338000,Powiat żyrardowski,65239,62776.0,35447.0,36159.0,,,,
1690,1461.0,2006,2607.81,10071422661000,Powiat m. Ostrołęka,43126,44985.0,20445.0,23527.0,,,,
1691,1462.0,2006,3181.39,10071427062000,Powiat m. Płock,100722,108739.0,49657.0,58175.0,,,,
1692,1463.0,2006,2348.1,10071422763000,Powiat m. Radom,176775,191604.0,83148.0,98293.0,,,,
1693,1464.0,2006,2442.82,10071427164000,Powiat m. Siedlce,65025,64877.0,34800.0,37304.0,,,,
1694,1465.0,2006,3789.94,10071412865000,Powiat m. st. Warszawa,1608993,1500919.0,965329.0,962089.0,,,,
1695,1601.0,2006,2109.13,10031613101000,Powiat brzeski,76537,77521.0,38639.0,43644.0,,,,
1696,1602.0,2006,2148.49,10031613102000,Powiat głubczycki,38919,42484.0,17793.0,21709.0,,,,
1697,1603.0,2006,2636.85,10031613203000,Powiat kędzierzyńsko-kozielski,78943,87557.0,37463.0,47543.0,,,,
1698,1604.0,2006,2167.54,10031613204000,Powiat kluczborski,55467,59155.0,27187.0,32831.0,,,,
1699,1605.0,2006,2931.64,10031613205000,Powiat krapkowicki,53313,57804.0,26272.0,33122.0,,,,
1700,1606.0,2006,2180.72,10031613106000,Powiat namysłowski,36592,36922.0,18941.0,20972.0,,,,
1701,1607.0,2006,2050.28,10031613107000,Powiat nyski,116471,123590.0,54463.0,64885.0,,,,
1702,1608.0,2006,2159.31,10031613208000,Powiat oleski,54562,57890.0,27497.0,33171.0,,,,
1703,1609.0,2006,2210.4,10031613209000,Powiat opolski,105701,115867.0,54311.0,69057.0,,,,
1704,1610.0,2006,2032.48,10031613110000,Powiat prudnicki,46526,50703.0,22483.0,27633.0,,,,
1705,1611.0,2006,2221.78,10031613211000,Powiat strzelecki,63133,69063.0,31029.0,39435.0,,,,
1706,1661.0,2006,2595.37,10031613261000,Powiat m. Opole,112033,111842.0,60273.0,66993.0,,,,
1707,1801.0,2006,2029.72,10061813301000,Powiat bieszczadzki,18363,18239.0,8348.0,9211.0,,,,
1708,1802.0,2006,1971.16,10061813302000,Powiat brzozowski,55072,52745.0,25028.0,26003.0,,,,
1709,1803.0,2006,2157.58,10061813603000,Powiat dębicki,114327,108489.0,57911.0,60428.0,,,,
1710,1804.0,2006,2156.5,10061813404000,Powiat jarosławski,101790,100509.0,48440.0,52164.0,,,,
1711,1805.0,2006,2102.07,10061813305000,Powiat jasielski,96522,94905.0,43957.0,47263.0,,,,
1712,1806.0,2006,1987.62,10061813506000,Powiat kolbuszowski,53247,49819.0,25482.0,27052.0,,,,
1713,1807.0,2006,1940.57,10061813307000,Powiat krośnieński,94676,89996.0,46073.0,47158.0,,,,
1714,1808.0,2006,2177.11,10061813608000,Powiat leżajski,58700,56358.0,26723.0,28799.0,,,,
1715,1809.0,2006,1969.42,10061813409000,Powiat lubaczowski,46969,46913.0,22272.0,24395.0,,,,
1716,1810.0,2006,1908.26,10061813510000,Powiat łańcucki,68608,63604.0,35213.0,34855.0,,,,
1717,1811.0,2006,2230.13,10061813611000,Powiat mielecki,115188,109824.0,60778.0,63698.0,,,,
1718,1812.0,2006,1926.57,10061813612000,Powiat niżański,56678,55056.0,25553.0,28134.0,,,,
1719,1813.0,2006,2003.47,10061813413000,Powiat przemyski,61906,57501.0,29602.0,29843.0,,,,
1720,1814.0,2006,2008.13,10061813414000,Powiat przeworski,66100,64264.0,32530.0,33867.0,,,,
1721,1815.0,2006,2069.7,10061813515000,Powiat ropczycko-sędziszowski,62585,57584.0,31852.0,31729.0,,,,
1722,1816.0,2006,1956.73,10061813516000,Powiat rzeszowski,145699,138516.0,78231.0,80062.0,,,,
1723,1817.0,2006,2085.62,10061813317000,Powiat sanocki,79551,78774.0,37391.0,41199.0,,,,
1724,1818.0,2006,2264.72,10061813618000,Powiat stalowowolski,90549,91461.0,40667.0,46919.0,,,,
1725,1819.0,2006,1883.32,10061813519000,Powiat strzyżowski,52142,50637.0,25337.0,26635.0,,,,
1726,1820.0,2006,2346.81,10061813620000,Powiat tarnobrzeski,45261,44411.0,21556.0,23360.0,,,,
1727,1821.0,2006,2245.66,10061813321000,Powiat leski,22650,22031.0,10527.0,11236.0,,,,
1728,1861.0,2006,1968.73,10061813361000,Powiat m. Krosno,39545,40903.0,18202.0,20779.0,,,,
1729,1862.0,2006,2132.73,10061813462000,Powiat m. Przemyśl,51723,56953.0,21574.0,26654.0,,,,
1730,1863.0,2006,2522.57,10061813563000,Powiat m. Rzeszów,167258,140578.0,90672.0,82660.0,,,,
1731,1864.0,2006,2065.43,10061813664000,Powiat m. Tarnobrzeg,40019,42486.0,18460.0,21710.0,,,,
1732,2001.0,2006,2828.33,10062013901000,Powiat augustowski,48739,48532.0,23645.0,26498.0,,,,
1733,2002.0,2006,2021.77,10062013702000,Powiat białostocki,131163,114821.0,67616.0,65448.0,,,,
1734,2003.0,2006,2276.78,10062013803000,Powiat bielski,45796,50843.0,22886.0,27354.0,,,,
1735,2004.0,2006,2594.84,10062013904000,Powiat grajewski,39447,40868.0,18189.0,21578.0,,,,
1736,2005.0,2006,2018.18,10062013805000,Powiat hajnowski,36073,41641.0,16031.0,19863.0,,,,
1737,2006.0,2006,2107.87,10062013806000,Powiat kolneński,31490,31915.0,15129.0,17330.0,,,,
1738,2007.0,2006,2247.81,10062013807000,Powiat łomżyński,42751,41141.0,21694.0,23450.0,,,,
1739,2008.0,2006,2119.69,10062013908000,Powiat moniecki,33723,35500.0,15825.0,19276.0,,,,
1740,2009.0,2006,2071.63,10062013909000,Powiat sejneński,16844,17632.0,8186.0,9292.0,,,,
1741,2010.0,2006,2029.63,10062013810000,Powiat siemiatycki,37208,40634.0,18221.0,21780.0,,,,
1742,2011.0,2006,2039.07,10062013711000,Powiat sokólski,55778,60255.0,26568.0,31935.0,,,,
1743,2012.0,2006,2075.11,10062013912000,Powiat suwalski,29839,28222.0,15971.0,16312.0,,,,
1744,2013.0,2006,2183.21,10062013813000,Powiat wysokomazowiecki,47162,49036.0,24637.0,27951.0,,,,
1745,2014.0,2006,2033.01,10062013814000,Powiat zambrowski,36566,36934.0,18167.0,20609.0,,,,
1746,2061.0,2006,2478.96,10062013761000,Powiat m. Białystok,255358,253539.0,133296.0,146038.0,,,,
1747,2062.0,2006,2164.31,10062013862000,Powiat m. Łomża,52982,53368.0,25070.0,28765.0,,,,
1748,2063.0,2006,2067.27,10062013963000,Powiat m. Suwałki,59449,56866.0,30234.0,32527.0,,,,
1749,2201.0,2006,2098.96,10042214101000,Powiat bytowski,65028,60558.0,33547.0,34579.0,,,,
1750,2202.0,2006,1964.99,10042217202000,Powiat chojnicki,81204,74158.0,41334.0,41454.0,,,,
1751,2203.0,2006,2057.52,10042217203000,Powiat człuchowski,46684,46689.0,21710.0,24278.0,,,,
1752,2204.0,2006,2401.19,10042214004000,Powiat gdański,104588,70227.0,60876.0,44735.0,,,,
1753,2205.0,2006,2093.78,10042214005000,Powiat kartuski,118078,85209.0,69802.0,54193.0,,,,
1754,2206.0,2006,1973.62,10042217206000,Powiat kościerski,60245,53399.0,32007.0,30811.0,,,,
1755,2207.0,2006,2512.04,10042214207000,Powiat kwidzyński,69490,65613.0,34229.0,36678.0,,,,
1756,2208.0,2006,2167.27,10042214108000,Powiat lęborski,54757,51793.0,26034.0,27450.0,,,,
1757,2209.0,2006,2150.54,10042214209000,Powiat malborski,53468,52280.0,25424.0,27761.0,,,,
1758,2210.0,2006,2072.03,10042214010000,Powiat nowodworski,29635,29162.0,13959.0,15310.0,,,,
1759,2211.0,2006,2165.88,10042214011000,Powiat pucki,75072,60027.0,39791.0,34576.0,,,,
1760,2212.0,2006,2026.43,10042214112000,Powiat słupski,82381,75678.0,41914.0,42607.0,,,,
1761,2213.0,2006,2442.48,10042214213000,Powiat starogardzki,106157,99172.0,53916.0,55834.0,,,,
1762,2214.0,2006,2435.18,10042214214000,Powiat tczewski,95979,92595.0,48953.0,52224.0,,,,
1763,2215.0,2006,2200.05,10042214015000,Powiat wejherowski,186420,147028.0,101627.0,87923.0,,,,
1764,2216.0,2006,2054.99,10042214216000,Powiat sztumski,33963,33868.0,15727.0,17950.0,,,,
1765,2261.0,2006,3177.7,10042214361000,Powiat m. Gdańsk,425120,396244.0,235124.0,240124.0,,,,
1766,2262.0,2006,2914.02,10042214362000,Powiat m. Gdynia,216211,217586.0,111547.0,124024.0,,,,
1767,2263.0,2006,2231.21,10042214163000,Powiat m. Słupsk,77817,84692.0,37202.0,45480.0,,,,
1768,2264.0,2006,3068.44,10042214364000,Powiat m. Sopot,29764,35606.0,14135.0,18942.0,,,,
1769,2401.0,2006,2239.04,10012415001000,Powiat będziński,129553,131914.0,65280.0,70970.0,,,,
1770,2402.0,2006,2121.26,10012414402000,Powiat bielski,140495,126489.0,77809.0,74881.0,,,,
1771,2403.0,2006,2140.17,10012414403000,Powiat cieszyński,151326,142563.0,78806.0,80406.0,,,,
1772,2404.0,2006,1908.38,10012414604000,Powiat częstochowski,116162,112773.0,60326.0,62025.0,,,,
1773,2405.0,2006,2215.02,10012414705000,Powiat gliwicki,97669,97850.0,50006.0,55187.0,,,,
1774,2406.0,2006,1731.93,10012414606000,Powiat kłobucki,72448,70996.0,38626.0,39900.0,,,,
1775,2407.0,2006,2097.97,10012414507000,Powiat lubliniecki,65438,64333.0,32993.0,36284.0,,,,
1776,2408.0,2006,2447.17,10012415108000,Powiat mikołowski,84203,76982.0,45465.0,44650.0,,,,
1777,2409.0,2006,1906.33,10012414609000,Powiat myszkowski,60529,61151.0,30001.0,32227.0,,,,
1778,2410.0,2006,2183.36,10012415110000,Powiat pszczyński,93124,86298.0,51391.0,51002.0,,,,
1779,2411.0,2006,2264.95,10012414911000,Powiat raciborski,89022,95141.0,42514.0,52042.0,,,,
1780,2412.0,2006,2198.94,10012414912000,Powiat rybnicki,65086,61785.0,32507.0,33179.0,,,,
1781,2413.0,2006,2223.69,10012414513000,Powiat tarnogórski,120386,118557.0,60847.0,66155.0,,,,
1782,2414.0,2006,2196.05,10012415114000,Powiat bieruńsko-lędziński,50174,46677.0,27603.0,27633.0,,,,
1783,2415.0,2006,1974.66,10012414915000,Powiat wodzisławski,131576,130882.0,62232.0,67142.0,,,,
1784,2416.0,2006,2282.45,10012415016000,Powiat zawierciański,101211,106698.0,49370.0,55270.0,,,,
1785,2417.0,2006,2564.98,10012414417000,Powiat żywiecki,129231,123748.0,66080.0,68061.0,,,,
1786,2461.0,2006,2512.0,10012414461000,Powiat m. Bielsko-Biała,147605,152009.0,76716.0,86493.0,,,,
1787,2462.0,2006,2288.45,10012414562000,Powiat m. Bytom,135135,160650.0,62638.0,83538.0,,,,
1788,2463.0,2006,2232.3,10012414863000,Powiat m. Chorzów,91247,97787.0,45720.0,54076.0,,,,
1789,2464.0,2006,2355.01,10012414664000,Powiat m. Częstochowa,189797,213512.0,93129.0,114015.0,,,,
1790,2465.0,2006,2826.02,10012415065000,Powiat m. Dąbrowa Górnicza,103365,113811.0,52073.0,61799.0,,,,
1791,2466.0,2006,2879.53,10012414766000,Powiat m. Gliwice,152919,172950.0,79619.0,98927.0,,,,
1792,2467.0,2006,3965.34,10012414967000,Powiat m. Jastrzębie-Zdrój,74526,79266.0,33604.0,39474.0,,,,
1793,2468.0,2006,3035.84,10012415068000,Powiat m. Jaworzno,78075,82455.0,39323.0,44856.0,,,,
1794,2469.0,2006,3523.92,10012414869000,Powiat m. Katowice,254105,275198.0,133428.0,156588.0,,,,
1795,2470.0,2006,2229.48,10012414870000,Powiat m. Mysłowice,62628,64239.0,32415.0,35974.0,,,,
1796,2471.0,2006,2148.01,10012414571000,Powiat m. Piekary Śląskie,46502,51212.0,22167.0,26630.0,,,,
1797,2472.0,2006,2326.18,10012414872000,Powiat m. Ruda Śląska,116165,123778.0,57217.0,66221.0,,,,
1798,2473.0,2006,2447.61,10012414973000,Powiat m. Rybnik,115752,120050.0,56232.0,63867.0,,,,
1799,2474.0,2006,2393.5,10012414874000,Powiat m. Siemianowice Śląskie,56672,62569.0,28161.0,33787.0,,,,
1800,2475.0,2006,2333.91,10012415075000,Powiat m. Sosnowiec,173106,197992.0,83920.0,103748.0,,,,
1801,2476.0,2006,2213.47,10012414876000,Powiat m. Świętochłowice,40709,46947.0,19682.0,25164.0,,,,
1802,2477.0,2006,2500.39,10012415177000,Powiat m. Tychy,108205,113229.0,56136.0,64201.0,,,,
1803,2478.0,2006,2568.83,10012414778000,Powiat m. Zabrze,139369,163687.0,65298.0,88391.0,,,,
1804,2479.0,2006,1964.02,10012414979000,Powiat m. Żory,52919,52746.0,26160.0,28852.0,,,,
1805,2601.0,2006,2050.75,10052615301000,Powiat buski,61235,62457.0,30596.0,33352.0,,,,
1806,2602.0,2006,2269.46,10052615302000,Powiat jędrzejowski,72269,74747.0,35976.0,39541.0,,,,
1807,2603.0,2006,1938.63,10052615303000,Powiat kazimierski,28954,30319.0,14181.0,16342.0,,,,
1808,2604.0,2006,2066.64,10052615204000,Powiat kielecki,181073,162317.0,96009.0,91709.0,,,,
1809,2605.0,2006,2008.59,10052615205000,Powiat konecki,67551,70895.0,30752.0,34455.0,,,,
1810,2606.0,2006,2320.14,10052615306000,Powiat opatowski,44147,47392.0,21023.0,24075.0,,,,
1811,2607.0,2006,2056.26,10052615207000,Powiat ostrowiecki,92541,99053.0,39888.0,46753.0,,,,
1812,2608.0,2006,2536.79,10052615308000,Powiat pińczowski,33219,35548.0,16202.0,18521.0,,,,
1813,2609.0,2006,2442.06,10052615309000,Powiat sandomierski,65454,68346.0,31944.0,35950.0,,,,
1814,2610.0,2006,2279.47,10052615210000,Powiat skarżyski,63384,68763.0,27526.0,32594.0,,,,
1815,2611.0,2006,1967.82,10052615211000,Powiat starachowicki,76217,79913.0,35731.0,40436.0,,,,
1816,2612.0,2006,2317.23,10052615312000,Powiat staszowski,60934,61160.0,30533.0,32598.0,,,,
1817,2613.0,2006,2207.84,10052615313000,Powiat włoszczowski,38323,39143.0,19224.0,20824.0,,,,
