,county_code,sex,education,pse1_nc_pop,county_kts,county_name
1360,1263,females,basic vocational or basic sectoral vocational,8113,10011212463000,Powiat m. Tarnów
1361,1263,females,general secondary,7632,10011212463000,Powiat m. Tarnów
1362,1263,females,"lower secondary, primary and incomplete primary",6230,10011212463000,Powiat m. Tarnów
1363,1263,females,post-secondary and vocational secondary,8387,10011212463000,Powiat m. Tarnów
1364,1263,females,tertiary,15377,10011212463000,Powiat m. Tarnów
1365,1263,males,basic vocational or basic sectoral vocational,10327,10011212463000,Powiat m. Tarnów
1366,1263,males,general secondary,4673,10011212463000,Powiat m. Tarnów
1367,1263,males,"lower secondary, primary and incomplete primary",5351,10011212463000,Powiat m. Tarnów
1368,1263,males,post-secondary and vocational secondary,9981,10011212463000,Powiat m. Tarnów
1369,1263,males,tertiary,10724,10011212463000,Powiat m. Tarnów
1370,1401,females,basic vocational or basic sectoral vocational,2976,10071422701000,Powiat białobrzeski
1371,1401,females,general secondary,1600,10071422701000,Powiat białobrzeski
1372,1401,females,"lower secondary, primary and incomplete primary",3693,10071422701000,Powiat białobrzeski
1373,1401,females,post-secondary and vocational secondary,2444,10071422701000,Powiat białobrzeski
1374,1401,females,tertiary,2742,10071422701000,Powiat białobrzeski
1375,1401,males,basic vocational or basic sectoral vocational,4600,10071422701000,Powiat białobrzeski
1376,1401,males,general secondary,1177,10071422701000,Powiat białobrzeski
1377,1401,males,"lower secondary, primary and incomplete primary",3584,10071422701000,Powiat białobrzeski
1378,1401,males,post-secondary and vocational secondary,2621,10071422701000,Powiat białobrzeski
1379,1401,males,tertiary,1564,10071422701000,Powiat białobrzeski
1380,1402,females,basic vocational or basic sectoral vocational,6132,10071422502000,Powiat ciechanowski
1381,1402,females,general secondary,5592,10071422502000,Powiat ciechanowski
1382,1402,females,"lower secondary, primary and incomplete primary",7111,10071422502000,Powiat ciechanowski
1383,1402,females,post-secondary and vocational secondary,6949,10071422502000,Powiat ciechanowski
1384,1402,females,tertiary,10255,10071422502000,Powiat ciechanowski
1385,1402,males,basic vocational or basic sectoral vocational,10144,10071422502000,Powiat ciechanowski
1386,1402,males,general secondary,3842,10071422502000,Powiat ciechanowski
1387,1402,males,"lower secondary, primary and incomplete primary",6871,10071422502000,Powiat ciechanowski
1388,1402,males,post-secondary and vocational secondary,7635,10071422502000,Powiat ciechanowski
1389,1402,males,tertiary,6659,10071422502000,Powiat ciechanowski
1390,1403,females,basic vocational or basic sectoral vocational,8379,10071427103000,Powiat garwoliński
1391,1403,females,general secondary,5887,10071427103000,Powiat garwoliński
1392,1403,females,"lower secondary, primary and incomplete primary",9067,10071427103000,Powiat garwoliński
1393,1403,females,post-secondary and vocational secondary,8748,10071427103000,Powiat garwoliński
1394,1403,females,tertiary,10938,10071427103000,Powiat garwoliński
1395,1403,males,basic vocational or basic sectoral vocational,13421,10071427103000,Powiat garwoliński
1396,1403,males,general secondary,3966,10071427103000,Powiat garwoliński
1397,1403,males,"lower secondary, primary and incomplete primary",9127,10071427103000,Powiat garwoliński
1398,1403,males,post-secondary and vocational secondary,10599,10071427103000,Powiat garwoliński
1399,1403,males,tertiary,5574,10071427103000,Powiat garwoliński
1400,1404,females,basic vocational or basic sectoral vocational,3111,10071427004000,Powiat gostyniński
1401,1404,females,general secondary,2882,10071427004000,Powiat gostyniński
1402,1404,females,"lower secondary, primary and incomplete primary",4690,10071427004000,Powiat gostyniński
1403,1404,females,post-secondary and vocational secondary,3408,10071427004000,Powiat gostyniński
1404,1404,females,tertiary,4423,10071427004000,Powiat gostyniński
1405,1404,males,basic vocational or basic sectoral vocational,5178,10071427004000,Powiat gostyniński
1406,1404,males,general secondary,1630,10071427004000,Powiat gostyniński
1407,1404,males,"lower secondary, primary and incomplete primary",4129,10071427004000,Powiat gostyniński
1408,1404,males,post-secondary and vocational secondary,4444,10071427004000,Powiat gostyniński
1409,1404,males,tertiary,2280,10071427004000,Powiat gostyniński
1410,1405,females,basic vocational or basic sectoral vocational,5269,10071413005000,Powiat grodziski
1411,1405,females,general secondary,6538,10071413005000,Powiat grodziski
1412,1405,females,"lower secondary, primary and incomplete primary",6817,10071413005000,Powiat grodziski
1413,1405,females,post-secondary and vocational secondary,6691,10071413005000,Powiat grodziski
1414,1405,females,tertiary,16558,10071413005000,Powiat grodziski
1415,1405,males,basic vocational or basic sectoral vocational,7442,10071413005000,Powiat grodziski
1416,1405,males,general secondary,4843,10071413005000,Powiat grodziski
1417,1405,males,"lower secondary, primary and incomplete primary",6597,10071413005000,Powiat grodziski
1418,1405,males,post-secondary and vocational secondary,8496,10071413005000,Powiat grodziski
1419,1405,males,tertiary,11119,10071413005000,Powiat grodziski
1420,1406,females,basic vocational or basic sectoral vocational,7598,10071427306000,Powiat grójecki
1421,1406,females,general secondary,5927,10071427306000,Powiat grójecki
1422,1406,females,"lower secondary, primary and incomplete primary",8687,10071427306000,Powiat grójecki
1423,1406,females,post-secondary and vocational secondary,8352,10071427306000,Powiat grójecki
1424,1406,females,tertiary,10175,10071427306000,Powiat grójecki
1425,1406,males,basic vocational or basic sectoral vocational,11240,10071427306000,Powiat grójecki
1426,1406,males,general secondary,3909,10071427306000,Powiat grójecki
1427,1406,males,"lower secondary, primary and incomplete primary",8273,10071427306000,Powiat grójecki
1428,1406,males,post-secondary and vocational secondary,9701,10071427306000,Powiat grójecki
1429,1406,males,tertiary,6318,10071427306000,Powiat grójecki
1430,1407,females,basic vocational or basic sectoral vocational,4959,10071422707000,Powiat kozienicki
1431,1407,females,general secondary,3408,10071422707000,Powiat kozienicki
1432,1407,females,"lower secondary, primary and incomplete primary",5439,10071422707000,Powiat kozienicki
1433,1407,females,post-secondary and vocational secondary,4744,10071422707000,Powiat kozienicki
1434,1407,females,tertiary,6136,10071422707000,Powiat kozienicki
1435,1407,males,basic vocational or basic sectoral vocational,7452,10071422707000,Powiat kozienicki
1436,1407,males,general secondary,1942,10071422707000,Powiat kozienicki
1437,1407,males,"lower secondary, primary and incomplete primary",5093,10071422707000,Powiat kozienicki
1438,1407,males,post-secondary and vocational secondary,5841,10071422707000,Powiat kozienicki
1439,1407,males,tertiary,3695,10071422707000,Powiat kozienicki
1440,1408,females,basic vocational or basic sectoral vocational,6018,10071412908000,Powiat legionowski
1441,1408,females,general secondary,8447,10071412908000,Powiat legionowski
1442,1408,females,"lower secondary, primary and incomplete primary",7931,10071412908000,Powiat legionowski
1443,1408,females,post-secondary and vocational secondary,8682,10071412908000,Powiat legionowski
1444,1408,females,tertiary,20974,10071412908000,Powiat legionowski
1445,1408,males,basic vocational or basic sectoral vocational,8254,10071412908000,Powiat legionowski
1446,1408,males,general secondary,6683,10071412908000,Powiat legionowski
1447,1408,males,"lower secondary, primary and incomplete primary",8001,10071412908000,Powiat legionowski
1448,1408,males,post-secondary and vocational secondary,10963,10071412908000,Powiat legionowski
1449,1408,males,tertiary,14815,10071412908000,Powiat legionowski
1450,1409,females,basic vocational or basic sectoral vocational,2730,10071422709000,Powiat lipski
1451,1409,females,general secondary,1894,10071422709000,Powiat lipski
1452,1409,females,"lower secondary, primary and incomplete primary",3413,10071422709000,Powiat lipski
1453,1409,females,post-secondary and vocational secondary,2355,10071422709000,Powiat lipski
1454,1409,females,tertiary,3213,10071422709000,Powiat lipski
1455,1409,males,basic vocational or basic sectoral vocational,4411,10071422709000,Powiat lipski
1456,1409,males,general secondary,1245,10071422709000,Powiat lipski
1457,1409,males,"lower secondary, primary and incomplete primary",2904,10071422709000,Powiat lipski
1458,1409,males,post-secondary and vocational secondary,3184,10071422709000,Powiat lipski
1459,1409,males,tertiary,1736,10071422709000,Powiat lipski
1460,1410,females,basic vocational or basic sectoral vocational,2001,10071427110000,Powiat łosicki
1461,1410,females,general secondary,1677,10071427110000,Powiat łosicki
1462,1410,females,"lower secondary, primary and incomplete primary",3230,10071427110000,Powiat łosicki
1463,1410,females,post-secondary and vocational secondary,2468,10071427110000,Powiat łosicki
1464,1410,females,tertiary,2878,10071427110000,Powiat łosicki
1465,1410,males,basic vocational or basic sectoral vocational,3545,10071427110000,Powiat łosicki
1466,1410,males,general secondary,859,10071427110000,Powiat łosicki
1467,1410,males,"lower secondary, primary and incomplete primary",3052,10071427110000,Powiat łosicki
1468,1410,males,post-secondary and vocational secondary,3233,10071427110000,Powiat łosicki
1469,1410,males,tertiary,1653,10071427110000,Powiat łosicki
1470,1411,females,basic vocational or basic sectoral vocational,2890,10071422611000,Powiat makowski
1471,1411,females,general secondary,2722,10071422611000,Powiat makowski
1472,1411,females,"lower secondary, primary and incomplete primary",4197,10071422611000,Powiat makowski
1473,1411,females,post-secondary and vocational secondary,3639,10071422611000,Powiat makowski
1474,1411,females,tertiary,4108,10071422611000,Powiat makowski
1475,1411,males,basic vocational or basic sectoral vocational,5073,10071422611000,Powiat makowski
1476,1411,males,general secondary,1878,10071422611000,Powiat makowski
1477,1411,males,"lower secondary, primary and incomplete primary",3966,10071422611000,Powiat makowski
1478,1411,males,post-secondary and vocational secondary,4435,10071422611000,Powiat makowski
1479,1411,males,tertiary,2322,10071422611000,Powiat makowski
1480,1412,females,basic vocational or basic sectoral vocational,10380,10071412912000,Powiat miński
1481,1412,females,general secondary,9754,10071412912000,Powiat miński
1482,1412,females,"lower secondary, primary and incomplete primary",11941,10071412912000,Powiat miński
1483,1412,females,post-secondary and vocational secondary,11405,10071412912000,Powiat miński
1484,1412,females,tertiary,21100,10071412912000,Powiat miński
1485,1412,males,basic vocational or basic sectoral vocational,16191,10071412912000,Powiat miński
1486,1412,males,general secondary,7145,10071412912000,Powiat miński
1487,1412,males,"lower secondary, primary and incomplete primary",11517,10071412912000,Powiat miński
1488,1412,males,post-secondary and vocational secondary,14636,10071412912000,Powiat miński
1489,1412,males,tertiary,12474,10071412912000,Powiat miński
1490,1413,females,basic vocational or basic sectoral vocational,5794,10071422513000,Powiat mławski
1491,1413,females,general secondary,4163,10071422513000,Powiat mławski
1492,1413,females,"lower secondary, primary and incomplete primary",6553,10071422513000,Powiat mławski
1493,1413,females,post-secondary and vocational secondary,6428,10071422513000,Powiat mławski
1494,1413,females,tertiary,6450,10071422513000,Powiat mławski
1495,1413,males,basic vocational or basic sectoral vocational,9179,10071422513000,Powiat mławski
1496,1413,males,general secondary,2864,10071422513000,Powiat mławski
1497,1413,males,"lower secondary, primary and incomplete primary",5694,10071422513000,Powiat mławski
1498,1413,males,post-secondary and vocational secondary,6466,10071422513000,Powiat mławski
1499,1413,males,tertiary,4033,10071422513000,Powiat mławski
1500,1414,females,basic vocational or basic sectoral vocational,5762,10071413014000,Powiat nowodworski
1501,1414,females,general secondary,4849,10071413014000,Powiat nowodworski
1502,1414,females,"lower secondary, primary and incomplete primary",6579,10071413014000,Powiat nowodworski
1503,1414,females,post-secondary and vocational secondary,6671,10071413014000,Powiat nowodworski
1504,1414,females,tertiary,9406,10071413014000,Powiat nowodworski
1505,1414,males,basic vocational or basic sectoral vocational,8216,10071413014000,Powiat nowodworski
1506,1414,males,general secondary,3867,10071413014000,Powiat nowodworski
1507,1414,males,"lower secondary, primary and incomplete primary",6175,10071413014000,Powiat nowodworski
